customer_id,age,gender,location,professional_status,product_category,product_type,use_case,saas_driver,sale_date,units_sold
CUST-0123,39,Male,Manchester NH,Field Technician,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,1/28/2025,4
CUST-0047,33,Prefer not to say,Bridgeport CT,Clinical Administrator,Tablet,Tab Pro 12,Clinical Documentation,ClinicalOS,1/28/2025,1
CUST-0273,29,Female,Hartford CT,Student / Academic,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,1/28/2025,1
CUST-0072,45,Male,Hartford CT,IT & Technology Staff,Peripheral,Keyboard Fold,Administrative Tasks,AdminFlow SaaS,1/28/2025,2
CUST-0286,18,Female,Burlington VT,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DesignHub SaaS,1/28/2025,3
CUST-0041,63,Female,Bridgeport CT,Patient / Consumer,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,1/28/2025,3
CUST-0041,63,Female,Bridgeport CT,Patient / Consumer,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,1/28/2025,1
CUST-0260,49,Prefer not to say,Burlington VT,Healthcare Professional,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,1/28/2025,4
CUST-0057,28,Male,Boston MA,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,1/28/2025,1
CUST-0032,54,Male,Providence RI,Clinical Administrator,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,1/28/2025,3
CUST-0379,63,Prefer not to say,Worcester MA,Healthcare Professional,Peripheral,Stylus Pro,Digital Annotation,NoteStream SaaS,1/28/2025,4
CUST-0256,44,Female,Burlington VT,Patient / Consumer,Tablet,Tab Studio,Creative Workflow,DesignHub SaaS,1/29/2025,1
CUST-0252,44,Female,Burlington VT,Research Scientist,Peripheral,Stylus Pro,Digital Annotation,SignFlow,1/29/2025,1
CUST-0158,48,Female,Hartford CT,Practice Manager,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,1/29/2025,3
CUST-0061,39,Male,Hartford CT,Practice Manager,Peripheral,BioSensor Band,Remote Monitoring,BioStream API,1/29/2025,2
CUST-0321,36,Prefer not to say,Hartford CT,Research Scientist,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,1/29/2025,2
CUST-0347,18,Non-binary,Portland ME,Student / Academic,Peripheral,Stylus Pro,Clinical Note-taking,SignFlow,1/29/2025,2
CUST-0419,53,Male,Springfield MA,Healthcare Professional,Tablet,Tab Compact,Inventory Management,IntakeFlow,1/29/2025,2
CUST-0156,20,Non-binary,Hartford CT,Student / Academic,Tablet,Tab Pro 12,Clinical Documentation,ClinicalOS,1/29/2025,1
CUST-0218,41,Female,Concord NH,Practice Manager,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,1/29/2025,1
CUST-0116,32,Male,Concord NH,Field Technician,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,1/29/2025,2
CUST-0397,24,Prefer not to say,Springfield MA,Healthcare Professional,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,1/29/2025,1
CUST-0086,33,Male,Springfield MA,Clinical Administrator,Tablet,Tab Compact,Patient Intake,InvTrack Pro,1/29/2025,1
CUST-0240,43,Female,Worcester MA,Research Scientist,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,1/30/2025,2
CUST-0204,68,Male,Portland ME,Patient / Consumer,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,1/30/2025,2
CUST-0199,42,Female,Hartford CT,Healthcare Professional,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,1/30/2025,1
CUST-0233,24,Male,Boston MA,Student / Academic,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,1/30/2025,4
CUST-0110,32,Male,Boston MA,IT & Technology Staff,Smart Watch,Pulse Sport,Sleep Analysis,WellnessCloud,1/30/2025,2
CUST-0032,54,Male,Providence RI,Clinical Administrator,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,1/30/2025,3
CUST-0265,35,Female,Worcester MA,Clinical Administrator,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,1/30/2025,3
CUST-0152,45,Female,Manchester NH,Healthcare Professional,Peripheral,Stylus Pro,Digital Annotation,NoteStream SaaS,1/30/2025,3
CUST-0220,24,Male,Hartford CT,Student / Academic,Tablet,Tab Studio,Creative Workflow,DataViz Suite,1/30/2025,3
CUST-0073,35,Female,Boston MA,Research Scientist,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,1/30/2025,2
CUST-0338,35,Female,Manchester NH,Clinical Administrator,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,1/30/2025,1
CUST-0027,21,Female,Hartford CT,Field Technician,Peripheral,Privacy Shield,HIPAA Compliance,ComplianceGuard,1/30/2025,2
CUST-0048,41,Male,Hartford CT,IT & Technology Staff,Peripheral,Stylus Pro,E-Signature,NoteStream SaaS,1/30/2025,3
CUST-0231,36,Male,Boston MA,Practice Manager,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,1/30/2025,1
CUST-0371,33,Male,Portland ME,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,1/30/2025,1
CUST-0111,21,Male,Boston MA,Patient / Consumer,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,1/30/2025,2
CUST-0029,42,Female,Worcester MA,Patient / Consumer,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,1/30/2025,3
CUST-0006,28,Male,Springfield MA,Field Technician,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,1/31/2025,1
CUST-0129,24,Female,Concord NH,Student / Academic,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,1/31/2025,1
CUST-0297,52,Prefer not to say,Providence RI,Practice Manager,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,1/31/2025,3
CUST-0260,49,Prefer not to say,Burlington VT,Healthcare Professional,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,1/31/2025,1
CUST-0196,41,Female,Springfield MA,Clinical Administrator,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,1/31/2025,3
CUST-0281,45,Non-binary,Providence RI,Practice Manager,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,1/31/2025,1
CUST-0048,41,Male,Hartford CT,IT & Technology Staff,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,1/31/2025,1
CUST-0208,26,Male,Portland ME,Student / Academic,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,2/1/2025,5
CUST-0345,33,Female,Hartford CT,Clinical Administrator,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,2/1/2025,2
CUST-0395,29,Female,Worcester MA,Student / Academic,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,2/2/2025,1
CUST-0077,44,Male,Burlington VT,Practice Manager,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,2/3/2025,1
CUST-0179,39,Male,Concord NH,Healthcare Professional,Tablet,Tab Studio,Creative Workflow,DesignHub SaaS,2/3/2025,1
CUST-0254,68,Female,Springfield MA,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,2/3/2025,1
CUST-0365,42,Male,Bridgeport CT,Research Scientist,Smart Watch,Pulse Elite,Health Monitoring,HealthSync Pro,2/3/2025,2
CUST-0183,31,Female,Boston MA,Healthcare Professional,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,2/3/2025,2
CUST-0029,42,Female,Worcester MA,Patient / Consumer,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,2/3/2025,3
CUST-0309,47,Male,Boston MA,Healthcare Professional,Peripheral,Privacy Shield,Secure Display,SecureView SaaS,2/3/2025,1
CUST-0310,48,Male,Worcester MA,Patient / Consumer,Peripheral,Keyboard Fold,Administrative Tasks,AdminFlow SaaS,2/3/2025,4
CUST-0133,31,Female,Bridgeport CT,Healthcare Professional,Peripheral,Stylus Pro,Digital Annotation,SignFlow,2/4/2025,1
CUST-0391,19,Non-binary,Hartford CT,Student / Academic,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,2/4/2025,1
CUST-0024,23,Female,Concord NH,Research Scientist,Tablet,Tab Studio,Data Visualisation,DesignHub SaaS,2/4/2025,1
CUST-0260,49,Prefer not to say,Burlington VT,Healthcare Professional,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,2/4/2025,2
CUST-0270,54,Male,Worcester MA,Patient / Consumer,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,2/4/2025,2
CUST-0341,19,Male,Worcester MA,Student / Academic,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,2/4/2025,1
CUST-0035,65,Prefer not to say,Boston MA,Patient / Consumer,Tablet,Tab Pro 12,Clinical Documentation,TeleDoc Platform,2/4/2025,2
CUST-0260,49,Prefer not to say,Burlington VT,Healthcare Professional,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,2/4/2025,4
CUST-0228,34,Male,Bridgeport CT,Patient / Consumer,Smart Watch,Pulse Elite,Health Monitoring,FitCore SaaS,2/4/2025,4
CUST-0324,62,Prefer not to say,Worcester MA,Healthcare Professional,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,2/4/2025,1
CUST-0084,26,Male,Springfield MA,Field Technician,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,2/4/2025,2
CUST-0413,24,Male,Worcester MA,Clinical Administrator,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,2/4/2025,2
CUST-0021,44,Female,Portland ME,IT & Technology Staff,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,2/4/2025,3
CUST-0206,27,Female,Springfield MA,Research Scientist,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,2/5/2025,1
CUST-0291,41,Male,Bridgeport CT,Practice Manager,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,2/5/2025,4
CUST-0090,49,Male,Manchester NH,Practice Manager,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,2/5/2025,1
CUST-0334,27,Male,Bridgeport CT,IT & Technology Staff,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,2/5/2025,2
CUST-0317,50,Non-binary,Bridgeport CT,Practice Manager,Tablet,Tab Pro 12,Telehealth Consult,TeleDoc Platform,2/5/2025,1
CUST-0335,28,Female,Burlington VT,Student / Academic,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,2/5/2025,3
CUST-0401,18,Male,Burlington VT,Student / Academic,Tablet,Tab Compact,Inventory Management,InvTrack Pro,2/5/2025,1
CUST-0117,29,Female,Portland ME,Field Technician,Tablet,Tab Compact,Patient Intake,FieldOps SaaS,2/5/2025,2
CUST-0303,44,Female,Bridgeport CT,Clinical Administrator,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,2/5/2025,1
CUST-0016,36,Female,Burlington VT,Healthcare Professional,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,2/5/2025,1
CUST-0387,39,Male,Portland ME,Research Scientist,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,2/5/2025,2
CUST-0197,33,Male,Worcester MA,Healthcare Professional,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,2/5/2025,1
CUST-0277,39,Male,Springfield MA,Clinical Administrator,Tablet,Tab Pro 12,Patient Education,TeleDoc Platform,2/5/2025,1
CUST-0333,53,Male,Worcester MA,Patient / Consumer,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,2/5/2025,1
CUST-0186,42,Female,Springfield MA,Research Scientist,Peripheral,Stylus Pro,E-Signature,NoteStream SaaS,2/5/2025,5
CUST-0332,19,Female,Manchester NH,Student / Academic,Peripheral,Wireless Hub,Clinic Network,ClinicHub Pro,2/6/2025,5
CUST-0231,36,Male,Boston MA,Practice Manager,Tablet,Tab Compact,Inventory Management,FieldOps SaaS,2/6/2025,3
CUST-0410,37,Male,Concord NH,IT & Technology Staff,Peripheral,Charging Dock,Multi-Device Charging,PowerDesk SaaS,2/6/2025,2
CUST-0204,68,Male,Portland ME,Patient / Consumer,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,2/6/2025,1
CUST-0084,26,Male,Springfield MA,Field Technician,Tablet,Tab Compact,Inventory Management,IntakeFlow,2/7/2025,1
CUST-0402,30,Female,Bridgeport CT,Research Scientist,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,2/7/2025,1
CUST-0222,21,Female,Concord NH,Clinical Administrator,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,2/7/2025,3
CUST-0409,30,Male,Concord NH,Field Technician,Smart Watch,Pulse Elite,Health Monitoring,HealthSync Pro,2/7/2025,1
CUST-0330,43,Non-binary,Boston MA,Clinical Administrator,Tablet,Tab Studio,Data Visualisation,DesignHub SaaS,2/7/2025,3
CUST-0166,41,Male,Concord NH,Clinical Administrator,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,2/7/2025,3
CUST-0145,25,Male,Portland ME,Student / Academic,Tablet,Tab Studio,Remote Diagnosis,DiagnosticAI,2/7/2025,1
CUST-0168,43,Male,Springfield MA,Field Technician,Tablet,Tab Studio,Creative Workflow,DataViz Suite,2/7/2025,5
CUST-0129,24,Female,Concord NH,Student / Academic,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,2/8/2025,2
CUST-0285,50,Male,Springfield MA,IT & Technology Staff,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,2/8/2025,2
CUST-0268,29,Female,Worcester MA,Patient / Consumer,Tablet,Tab Studio,Data Visualisation,DesignHub SaaS,2/9/2025,1
CUST-0238,54,Male,Portland ME,Patient / Consumer,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,2/9/2025,4
CUST-0338,35,Female,Manchester NH,Clinical Administrator,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,2/9/2025,1
CUST-0328,43,Female,Springfield MA,Research Scientist,Tablet,Tab Pro 12,Patient Education,TeleDoc Platform,2/9/2025,2
CUST-0368,42,Male,Providence RI,Healthcare Professional,Tablet,Tab Pro 12,Patient Education,TeleDoc Platform,2/9/2025,1
CUST-0123,39,Male,Manchester NH,Field Technician,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,2/9/2025,2
CUST-0065,45,Male,Concord NH,Clinical Administrator,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,2/9/2025,5
CUST-0189,35,Female,Concord NH,Practice Manager,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,2/10/2025,4
CUST-0288,61,Female,Burlington VT,Patient / Consumer,Tablet,Tab Compact,Patient Intake,IntakeFlow,2/10/2025,4
CUST-0048,41,Male,Hartford CT,IT & Technology Staff,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,2/10/2025,2
CUST-0250,41,Female,Burlington VT,Clinical Administrator,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,2/10/2025,3
CUST-0270,54,Male,Worcester MA,Patient / Consumer,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,2/10/2025,1
CUST-0138,30,Male,Worcester MA,IT & Technology Staff,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,2/10/2025,2
CUST-0182,38,Female,Hartford CT,Patient / Consumer,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,2/10/2025,3
CUST-0098,56,Non-binary,Manchester NH,Patient / Consumer,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,2/10/2025,1
CUST-0376,31,Female,Portland ME,Clinical Administrator,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,2/10/2025,2
CUST-0313,35,Female,Portland ME,Field Technician,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,2/10/2025,1
CUST-0307,38,Prefer not to say,Manchester NH,Field Technician,Tablet,Tab Compact,Patient Intake,InvTrack Pro,2/10/2025,2
CUST-0013,40,Prefer not to say,Worcester MA,Clinical Administrator,Tablet,Tab Pro 12,Patient Education,ClinicalOS,2/10/2025,1
CUST-0352,51,Male,Bridgeport CT,Clinical Administrator,Tablet,Tab Pro 12,Patient Education,ClinicalOS,2/10/2025,1
CUST-0314,52,Non-binary,Providence RI,Practice Manager,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,2/10/2025,4
CUST-0216,64,Male,Portland ME,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,2/10/2025,1
CUST-0231,36,Male,Boston MA,Practice Manager,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,2/11/2025,1
CUST-0361,40,Prefer not to say,Hartford CT,Research Scientist,Tablet,Tab Studio,Data Visualisation,DataViz Suite,2/11/2025,1
CUST-0139,39,Female,Burlington VT,IT & Technology Staff,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,2/11/2025,1
CUST-0216,64,Male,Portland ME,Patient / Consumer,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,2/11/2025,2
CUST-0274,44,Female,Portland ME,Practice Manager,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,2/11/2025,1
CUST-0057,28,Male,Boston MA,Research Scientist,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,2/11/2025,1
CUST-0271,56,Female,Bridgeport CT,Healthcare Professional,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,2/11/2025,2
CUST-0172,28,Female,Burlington VT,Research Scientist,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,2/11/2025,1
CUST-0274,44,Female,Portland ME,Practice Manager,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,2/11/2025,1
CUST-0145,25,Male,Portland ME,Student / Academic,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,2/11/2025,5
CUST-0321,36,Prefer not to say,Hartford CT,Research Scientist,Smart Watch,Pulse Elite,Health Monitoring,FitCore SaaS,2/11/2025,1
CUST-0204,68,Male,Portland ME,Patient / Consumer,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,2/11/2025,1
CUST-0301,26,Male,Burlington VT,IT & Technology Staff,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,2/11/2025,1
CUST-0232,55,Female,Hartford CT,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,2/11/2025,2
CUST-0402,30,Female,Bridgeport CT,Research Scientist,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,2/11/2025,1
CUST-0305,41,Female,Portland ME,Healthcare Professional,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,2/11/2025,3
CUST-0276,48,Female,Hartford CT,Practice Manager,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,2/11/2025,2
CUST-0330,43,Non-binary,Boston MA,Clinical Administrator,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,2/11/2025,1
CUST-0169,39,Female,Springfield MA,Healthcare Professional,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,2/11/2025,4
CUST-0144,39,Male,Springfield MA,Clinical Administrator,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,2/11/2025,1
CUST-0038,20,Male,Providence RI,Clinical Administrator,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,2/11/2025,1
CUST-0178,44,Female,Providence RI,IT & Technology Staff,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,2/11/2025,1
CUST-0125,34,Female,Bridgeport CT,Field Technician,Smart Watch,Pulse Elite,Health Monitoring,HealthSync Pro,2/12/2025,1
CUST-0276,48,Female,Hartford CT,Practice Manager,Peripheral,Privacy Shield,Secure Display,SecureView SaaS,2/12/2025,1
CUST-0221,80,Male,Portland ME,Patient / Consumer,Tablet,Tab Compact,Patient Intake,InvTrack Pro,2/12/2025,1
CUST-0204,68,Male,Portland ME,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,2/13/2025,2
CUST-0020,29,Female,Manchester NH,Patient / Consumer,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,2/13/2025,2
CUST-0186,42,Female,Springfield MA,Research Scientist,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,2/13/2025,4
CUST-0138,30,Male,Worcester MA,IT & Technology Staff,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,2/13/2025,1
CUST-0074,45,Male,Worcester MA,IT & Technology Staff,Peripheral,Charging Dock,Multi-Device Charging,PowerDesk SaaS,2/13/2025,1
CUST-0067,43,Male,Providence RI,Practice Manager,Tablet,Tab Compact,Inventory Management,IntakeFlow,2/13/2025,4
CUST-0094,35,Female,Concord NH,Clinical Administrator,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,2/13/2025,1
CUST-0399,34,Male,Hartford CT,Research Scientist,Smart Watch,Pulse Sport,Sleep Analysis,WellnessCloud,2/13/2025,1
CUST-0054,43,Male,Springfield MA,Clinical Administrator,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,2/13/2025,1
CUST-0215,40,Female,Manchester NH,Practice Manager,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,2/13/2025,1
CUST-0358,41,Female,Portland ME,Practice Manager,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,2/13/2025,5
CUST-0246,34,Male,Worcester MA,Clinical Administrator,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,2/14/2025,1
CUST-0130,26,Female,Bridgeport CT,Field Technician,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,2/14/2025,1
CUST-0382,21,Female,Manchester NH,Student / Academic,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,2/14/2025,1
CUST-0331,51,Female,Boston MA,Patient / Consumer,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,2/14/2025,3
CUST-0040,34,Female,Manchester NH,IT & Technology Staff,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,2/14/2025,4
CUST-0027,21,Female,Hartford CT,Field Technician,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,2/14/2025,3
CUST-0303,44,Female,Bridgeport CT,Clinical Administrator,Tablet,Tab Compact,Inventory Management,FieldOps SaaS,2/14/2025,1
CUST-0065,45,Male,Concord NH,Clinical Administrator,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,2/14/2025,2
CUST-0412,24,Female,Boston MA,IT & Technology Staff,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,2/14/2025,2
CUST-0206,27,Female,Springfield MA,Research Scientist,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,2/14/2025,3
CUST-0109,44,Female,Springfield MA,Healthcare Professional,Tablet,Tab Pro 12,Patient Education,TeleDoc Platform,2/14/2025,2
CUST-0127,36,Male,Burlington VT,Patient / Consumer,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,2/15/2025,1
CUST-0362,51,Female,Springfield MA,Clinical Administrator,Peripheral,Privacy Shield,Screen Privacy,SecureView SaaS,2/15/2025,3
